sehir,isim,ilce,tel,adres
Antalya İli,Adana Ocakbasi Pasanin Yeri,Manavgat,+90 242 743 1353,Aydin Evler Mah. Sorgun Bulvari No:54
Antalya İli,Charlie's Restaurant,Manavgat,+90 242 753 30 97,Emin SarI
Antalya İli,Degirmenci Baba,Antalya,+90 242 237 9772,Varlik Mah.Kazimkarabekir Cad.Huzur Apt.No:24\b
Adana İli,Sehzade Kebap Lahmacun,Adana,03222393005,Belediye Evleri Mahallesi Turgut Ozal Bulvari Yilkon Apt No 247/A
Antalya İli,Doyum Restorant,Kemer,2428147591,Merkez Mah. Lise Cad. No:16/17
Antalya İli,Kervan urfa sofrasi,Antalya,02422296301,Pinarbasi Mahallesi 14. Cadde 10/2
Antalya İli,Mavi Meyhane,Antalya,2422414993,Tuzcular Mah. Pasa Cami Sok NO:38 Muratpasa
Antalya İli,Rotto pizzera,Antalya İli Restoranları,+(90)533 226 2153,Kilincarslan mah.yenikapi sok.park ap.no3/B
Antalya İli,Kas Restaurant,Kaş,0242-836-1937,Hukumet Caddesi No: 12
Antalya İli,Zarafan Ocakbasi Restaurant,Alanya,+(90)242 511 47 40,Saray Mahalesi
Antalya İli,Milano restaurant,Alanya,+(90)5379634192,Kizlar pinarih Mah Mehmet akif ersoy CAD 41/B
Antalya İli,Baron Restaurant Bar,Avsallar,+(90)2425172427,Avsallar Mah. Sogut Cad. 13 / A
Mersin (İçel),Mevlana Lokantası,Mersin,3370670,"Mesudiye Mah. Fasih Kayabalı Cad. No:92 Camiişerif, Akdeniz"
Mersin (İçel),Sevgi Piknik Alabalık Tesisleri,Anamur,3248375752,Dibek yolu Anamur-icel
Mersin (İçel),ümittantuni,Erdemli,903245155150,Merkez Mah. Isbankasi Arasi
Mersin (İçel),ÜMİT TANTUNİ,Erdemli,903245155150,Merkez Mah. Isbankasi Arasi
Mersin (İçel),Sena Restaurant,Tarsus,651 0168,Atalar Mah. D-400 Karayolu Yenice
Hatay İli,Pasaport Pizza,Antakya,2149000,"Cebrail Mah. Atatürk Cad. Özgür Apt. No:35 Dağdüzü, Antakya"
Hatay İli,Meydan Aile Gazinosu,Antakya,5120033,Deniz Sitesi
Hatay İli,Hacı Baba Körfez Cafe,İskenderun,6146123,Savaş Mah. Ulucami Cad./44. Sk No:4
Adana İli,Hayal Sofrası,Adana,3634301,Kuruköprü Mah. 33017 Sok. No:5 K:Zemin
Adana İli,Çınar Park Restaurant,Adana,0322 214 03 03,Güzelyalı Mahallesi
Adana İli,Komshu Restoran,Adana,4581005,Reşat Bey Mah. Fuzuli Cad. Çınar Yolu No:24
Adana İli,Mis Döner,Adana,(0322) 612 5544,Büyükkırım Mh.
Adana İli,Huzur Kebap Salonu,Adana,2472233,Huzur Evleri Mah. İsmet Atlı Bulv. Dolunay Apt. No:22
Adana İli,Saraylı Ev Yemekleri,Adana,4571630,"Cemal Paşa Mah. 6. Sok. Pakiz Apt. No:16 D:15 Ceyhan Merkez, Ceyhan"
Adana İli,Kalak Lahmacun,Adana,322-3233460,Sinan Paşa Mah. Kozan Cad.
Adana İli,Alp Döner Salonu,Yüreğir,(0322) 346 2593,Levent Mah. 1. Sok. No:68
Adana İli,Barbecue Bar,Pozantı,322-581 2626,Yeni Anlaşa Köyü Kırıntı Mevki Pendosis Tatil Köyü
Adana İli,Pendosis Restaurant,Pozantı,0322 581 2626 ,"Yeni Anlaşa Köyü Kırıntı Mevki, Pendosis Tatil Koyu"
Adana İli,Arıkan Tesisleri,Pozantı,(0322) 581 5657,E-90 Karayolu
Adana İli,Arzu Lokantası,Pozantı,03225812447,Cumhuriyet Mah. Atatürk Cad. No:66
Adana İli,Ufuk Kebap,Yüreğir,03223113638,Karatas Yolu Uzeri Hasan Sas Bulvari Yani
Adana İli,Selim Baba Kebap Salonu,Yüreğir,3212793,Cumhuriyet Mah. Süleyman Vahit Cad. No:12
Adana İli,Nihat Restoran,Yüreğir,3224357797,Yüreğir Hacı Sabancı Org. San.Bölg. E Blok1
Adana İli,Kardeşler Döner,Yüreğir,0322-321 10 55,Yavuzlar Mah. Orhan Kemal Bulv. No:212
Adana İli,Da-ko Güloğlu,Yüreğir,3228646,Yavuzlar Mah. Orhan Kemal Bulv. No:215/B
Adana İli,Ptt Kebap,Yüreğir,3298766,Selahaddin Eyyubi Mah. 75. Yıl Cumhuriyet Bulv. No:15
Adana İli,Şanlı Kebap Salonu,Yüreğir,2343427,Dadal Oğlu Mah. No:52/A
Adana İli,Adana Börekçilik,Yüreğir, +90 (322)3283535,Serinevler Mah. Mustafa Kemal Bulv. No:115 Ptt Evleri
Adana İli,Hakan Kebap Restaurant,Yüreğir,322-327 2206,Dadaloğlu Mah. 39. Sok. No:2
Adana İli,İnci Közde Döner,Yüreğir,3223232345,Kozan Yolu No:230
Adana İli,Taco Usta,Yüreğir,322-324 1166,Cumhuriyet Mah. Süleyman Vahit Cad. No:29
Adana İli,Sarımçam Lokantası,Yüreğir,3237825,Sarıçam Mah. Kozan Yolu Cad. No:186
Adana İli,Meşhur Tatlıcı Yücel,Yüreğir,3237666,Yamaçlı Mah. Süleyman Vahit Cad. No:216/A
Adana İli,Cemre Döner ve İnternet,Yüreğir,03223245056,Sarıçam Mah. Kozan Yolu No:196
Adana İli,Benim Babam Ocakbaşı,Yüreğir,(0536) 884 1292,Yamaçlı Mh. 1000 Sk
Adana İli,Yüreğir Börekçisi,Yüreğir,3462587,Levent Mah. 49. Sok. No:104
Adana İli,Cafe Sandi,Yüreğir,(0322) 394 5007,Hacı Sabancı OSB A Blok Daire: 3
Adana İli,Merkez Kebap Salonu,Yüreğir,322-3229997,19 Mayıs Mah. Köprü Başı Cad. No:1
Adana İli,Ezgi Kebap ve Lahmacun Salonu,Yüreğir,3239935,Sarıçam Mah. Kozan Cad. No:172/B
Adana İli,Kozanoğlu,Yüreğir,3217560,Yavuzlar Mah. Orhan Kemal Bulv. No:222/A
Adana İli,Elif Közde Döner & Ev Yemekleri,Yüreğir,3219486,Sarıçam Mah. Kozan Yolu No:228/B
Adana İli,Polat Közde Döner,Yüreğir,3214499,Cumhuriyet Mah. Süleyman Vahit Cad. 778. Sok. No:19/A
Adana İli,Gencer Kebap ve Lahmacun Salonu,Yüreğir,322-328 2092,Mehmet Akif Ersoy Mah. Kozan Yolu No:916/A
Adana İli,İlter Kebap ve Lahmacun Salonu,Yüreğir,3217381,Dervişler Mah. Kozan Yolu No:340
Adana İli,Özden Restoran,Yüreğir,3440067,Yüreğir Merkez
Adana İli,Akdeniz Sofrası Ev Yemekleri,Adana,(0322) 225 5923,Altın Blv. Kulak Apt. No: 1/A
Adana İli,Dost Et,Adana,322-459 4494,Kurtuluş Mah. 9. Sok. Çiçek Apt. No:1
Adana İli,Uçur Lahmacun,Adana,3280195,"Selahaddin Eyyubi Mah. No:100/B Pttevleri, Yüreğir"
Adana İli,Bayram Usta,Adana,03223635889,Kuru Köprü Mah. Ziya Paşa Bulv. No:1/C
Adana İli,Paşam Baklava,Adana,322-4581166,Toros Mah. Mavi Bulv. Şenyurt Apt. No:38/A
Adana İli,Tatlıcı İkizler,Adana,3594523,"Ali Münif Cad. No:18/A Seyhan Merkez, Seyhan"
Adana İli,Tatlıcı Yunus Amca,Adana,322-4352676,Döşeme Mah. 20. Sok. No:27
Adana İli,Tatlıcı Köse,Adana,5843254,"Büyükfikir Mah. Toros Cad. Akçatekir, Pozantı"
Adana İli,Batus Kafe,Adana,3224596101,Cemal Paşa Mah. 63007. Sok. Doktorlar Sitesi No:25/B
Adana İli,Dostların Sofrası,Adana,3630113,Çınarlı Mah. 6109 Sok. No:2/A
Adana İli,Metro Restaurant,Adana,0322 355 22 00,Yeşiloba Mah. Turhan Cemal Beriker Bulv. Metro Grossmarket No:681
Adana İli,Özel Lokanta ve Paça Salonu,Adana,3633539,İnönü Cad. No:111/B
Adana İli,Şampiyon Kokoreç,Adana,2310706,"Güzel Yalı Mah. Turgut Özal Bulv. 81029. Sok. Şifa Apt. No:1/A Mahfesığmaz, Çukurova"
Adana İli,Sinan Börek ve Döner Salonu,Adana,6132473,"Konakoğlu Mah. Kızılay Cad. No:3 Türlübaş, Ceyhan"
Adana İli,Yunus Kebap,Adana,2346611,"Kenan Evren Bulv. No:1 Seyhan Merkez, Seyhan"
Adana İli,Zone Cafe & Restaurant,Adana,4582275,"Cemal Paşa Mah. 63006 Sok. Evin Apt. No:19/B Seyhan Merkez, Seyhan"
Adana İli,Yüreğir Kebap,Adana,3240800,"Dadal Oğlu Mah. Kozan Cad. No:384 Pttevleri, Yüreğir"
Adana İli,Uğur İskender,Adana,322-235 1015,100. Yıl Mah. 85251 Sok. No:11
Adana İli,Mim-Sin Ev Yemekleri,Adana,2339053,"Toros Mah. 18 Sok. Kardesler Apt. No:31/B Mahfesigmaz, Cukurova"
Adana İli,Özkanlar Kebap Salonu,Adana,5165333,Tufan Paşa Mah. Üstün Sok. No:199
Adana İli,Kaktüs garden,Adana,"
","Beyazevler Mah, 32"
Adana İli,Gevrek,Adana,2565331,100. Yıl Mah. 85019. Sok. CarrefourSA No:1/Z
Adana İli,Pizza Pizza,Adana,4533035,Cemal Paşa Mah. Gazi Paşa Bulv. No:27/A
Adana İli,Özdemir Döner,Adana,3130063,"Yeşilbağlar Mah. Süleyman Vahit Cad. No:295 Bahçelievler, Yüreğir"
Adana İli,Cem Tatlı ve Dondurma Salonu,Adana,3517456,Karasoku Mah. Kızılay Cad. No:29/B
Adana İli,Hayat Lahmacun Pişirim,Adana,322-361 4903,Akkapı Mah. Şeyh Cemil Cad. No:203/A
Adana İli,Cafe Abonem,Adana,0322 235 18 24,Kenan Evren Blv. Yardımcı Apt. No: 48/C
Adana İli,Star Kebap Salonu,Adana, +90 (322) 431 0130,İsmet Paşa Mah. Mehmet Akif Ersoy Cad. No:152/A
Adana İli,Asmaaltı Kebap ve Lahmacun Salonu,Adana,03222338105,Toros Mah. Barış Manço Bulv. Munire Yener Apt. No:14/A
Adana İli,Gümüş Kebap,Adana,05348810203,Huzurevleri Mahallesi 80.yil Bulvari Lila sitesi D blok alti ( Kitapsan Yani )
Adana İli,Koza Yemekçilik,Adana,4333516,Emek Mah. 41005 Sok. Mert Apt. No:4/A-C
Adana İli,Deniz Ciger & Kebap,Adana,03224360909,37046. Sokak
Adana İli,Rasson Cafe Restaurant,Adana,2337700,Güzel Yalı Mah. Adnan Menderes Bulv. Polis Lokali
Adana İli,Lezzetli Cafe,Adana,4000045,"Reşat Bey Mah. Cumhuriyet Cad. Sutek Apt. No:31/C Gazipaşa, Seyhan"
Adana İli,Los Amigo's Mexican Cafe & Restaurant,Adana,+(90)3224591766,Resatbey Mah. 62029 Sok. Stadyum Cad. Sanatcilar Parki Ici
Adana İli,Güney Kebap Salonu,Adana,322-2263822,Sümer Mah. Karafatma Cad. No:18/C
Adana İli,İsmail Usta'nın Yeri,Adana,3655548,Hanedan Mah. 35007 Sok. No:18
Adana İli,Hanedan Cafe,Adana,3635271,Çınarlı Mah. Ziya Paşa Bulv. İsotlar İş Hanı No:100/A
Adana İli,Piknik Cafe,Adana,2351100,"Toros Mah. Kenan Evren Bulv. Çatı Sitesi No:67/C Mahfesığmaz, Çukurova"
Adana İli,Berk Yemekçilik,Adana,03223513544,Tepebağ Mah. Cemal Gürsel Cad. Uyum İş Merkezi K:Giriş
Adana İli,Kristal Dondurma Salonu,Adana,322-612 3550,Şehit Hacı İbrahim Mah. Atatürk Cad. No:12/A
Adana İli,Çay Tatlı Salonu,Adana,2278612,Yeniyurt Mah. 43 Sok. No:2/C
Adana İli,Ulu Pide ve Lahmacun Salonu,Adana,3411594,"Yıldırım Beyazıt Mah. 3489 Sok. No:60/A Remzioğuzarık, Sarıçam"
Adana İli,Tatlıcı İkizler,Adana,2264432,"Yeni Baraj Mah. Bülent Angın Bulv. No:80/A Yeşilyurt, Seyhan"
Adana İli,Kebap 62,Adana,322-8870062,Çınarlı Mah. Atatürk Cad. Levent Apt. No:23
Adana İli,Sıla Cafe,Adana, 322-2327576,Turgut Özal Bulv. Ozcan Apt. K:1
Adana İli,Menekşe Kardeşler,Adana,2343552,Güzelyalı Mah. Adnan Menderes Bulv. Beyaz Saray Tesisleri
Adana İli,Güneş Kebap Ve Lahmacun Salonu,Adana,0322 457 02 62,Çınarlı Mah. 26. Sok. No:10
Adana İli,Güneş Restaurant,Adana,(0322) 225 6894,Yeni Baraj Kapısı Dsi 61 Şube Karşısı
Adana İli,TLG Chicken,Adana,0 (322) 444 45 01,Mahvesığmaz Mah. Turgut Özal Bul. Muteber Sit. B Blok No:23
Adana İli,Sular Börekçilik,Adana,4573215,"Kurtuluş Mah. Atatürk Cad. No:73/G Denizli, Seyhan"
Adana İli,Hakan Kebap Restaurant,Adana,322-2320500,Süleyman Demirel Bulv. TRT Kavşağı Göker Apt. No:1/F
Adana İli,Anadolu Sofrası,Adana,0322 363 39 98,Kuruköprü Mah. İnönü Cad. No:99/A
Adana İli,Atlantik Restaurant,Adana,(0322) 232 3003,Güzelyalı Mh. Süleyman Demirel Blv. No: 29/A
Adana İli,Beyaz Saray Adana Tesisleri,Adana,(0322) 234 3550,Güzelyalı Mh. Adnan Menderes Bulv.
Adana İli,Otobüs Restaurant,Adana,(322) 453 05-87,Sular Yolu Cevat Yurdakul Cad.No:54
Adana İli,Dede Restaurant,Adana,(0322) 458 86 91,Kurtuluş Mah. 19. Sok. Adana Spor Kulübü Apt. No:5
Adana İli,Eski Dostlar Kebap Salonu,Adana,(0322) 454 7202,Kurtuluş Mah. 306 Sok. No: 17/A
Adana İli,Yeni Gözde Kebap ve Lahmacun,Adana,322-453 5501,Döşeme Mah. Cumhuriyet Cad. No:61
Adana İli,Öz Zümrüt Kebap ve Lahmacun Salonu,Adana,0322 454 4525 ,Kurtuluş Mah. 21 Sok. Kartal Apt. No:3
Adana İli,Doyum Ocakbaşı,Adana,322-232 5696,Karslı Köyü Süleyman Demirel Bulv.
Adana İli,Faris Lokanta,Adana,(0322) 226 3815,Sümer Mh. İbo Osman Cd. No: 56
Adana İli,Kebapcı Hasan Ustanın Yeri,Adana,322-428 7196,Yeşil Oba Mah. 155 Sok. No:7
Adana İli,Özenir Kebap Salonu ,Adana,322-363 5319,Tepebağ Mah. Naim Barutçu İş Hanı No:1
Adana İli,Uğur Paça Salonu,Adana,0322 453 48 22,Kurtuluş Mah. Sular Yolu No:73
Adana İli,Lider Kebap ve Döner Salonu,Adana,0322 363 5773,Kurukopru Mah. 4. Sok. No:5
Adana İli,Huzur Kebap ve Lahmacun Salonu,Adana,2250077,Yeşil Yurt Mah. Necip Fazıl Bulv. Gül Apt. No:28
Adana İli,Gonca Kebap ve Lahmacun Salonu,Adana,4356446,"Demetevler Mah. Mehmet Akif Ersoy Cad. No:61/A Denizli, Seyhan"
Adana İli,Nasır Usta Kebap,Adana,(0322) 234 9073,Onu Apt. Turgut Özal Bulv. Uğur Mumcu Cad
Adana İli,Park Cafe Restaurant,Adana,(0322) 363 1833,"Özel Sancak İş Hanı, Reşatbey Mah., 1 Sok. 3"
Adana İli,Törem Restaurant,Adana,0322 363 0247,Çınarlı Mah. Inönü Cad. No:26
Adana İli,Ömür Ocakbaşı,Adana,322-363 0949,Çınarlı Mah. 61006. Sok. No:26/H
Adana İli,Arslan Kebap ve Lahmacun Salonu,Adana,0322 429 1654 ,Yeşiloba Mah. Metal Sanayi Sitesi 24. Blok D:24
Adana İli,Erdem Ocakbaşı,Adana,(0322) 351 9169,Sarıyakup Mh. 10. Sk. No: 33
Adana İli,Pasaj Kebap Salonu,Adana,322-429 0612,Şakir Paşa Mah. Yıldırım Pasaji D:112
Adana İli,Virgo Doner 2,Adana,+90 322 459 19 49,Gazi Paşa Bulv. No:46/C D:6
Adana İli,Nuri Baba'nn Yeri,Adana,322-428 8214,Yeşiloba Mah. Yeni Sanayi Sitesi 8 Nolu Çarşı D:2
Adana İli,Anemon Cafe Bars Restaurant,Adana,322-234 6644,Turgut Özal Bulv. Rıza Bey Plaza B Blok D:68
Adana İli,Altın Çapa Restaurant,Adana,322-359 5334,Karasoku Mah. 18. Sok. No: 1
Adana İli,Beydağ Döner&Cafe,Adana,2313198,Mafesığmaz Mah. Turgut Özal Bulv.
Adana İli,Erenler Kebap Salonu,Adana,(0322) 435 7684,Hurmalı Mah. İstiklal Cad. No:105
Adana İli,Şiştim Pizza Döner,Adana,0 322 225 42 62,Sümer Mah. Baraj Yolu Bülent Angin Bulv. Divan Apt. No:101
Adana İli,Tepebağ Kebap Evi,Adana,+90 322 3599342 ,Tepabağ Mah. 10 Sok. No:6
Adana İli,Ege Kebap,Adana,(0322) 457 3626,Cemal Paşa Mah. 63014 Sok. No: 2
Adana İli,Asmaaltı Kebap Salonu,Adana,+90 322 458 45 20,Cumhuriyet Cad. No:24/A
Adana İli,Koza Kafeterya,Adana,0(322) 232 79 17,Güzelyali Mh. A. Menderes Blv. Dinazor Çocuk Parki Karsisi No:103
Adana İli,Yıldızoğlu Kebap Ve Lahmacun Salonu,Adana,0322 433 44 00,Demetevler Mah. Mehmet Akif Ersoy Cad. No:41/B
Adana İli,Erkan Kebap Salonu,Adana,(0322) 458 4143,Namık Kemal Mah. Mücahitler Cad. Çamlık Apt. No: 18
Adana İli,Şinasi cafe&bar&rest.,Adana,03224533520,Kurtulus Mah. Sinasi Efendi Cad. Suphi Ramazanoglu Aprt. Zemin Kat
Adana İli,Ova Ev Yemekleri,Adana,4563003,Çınarlı Mah. 13. Sok. No:20
Adana İli,Naturel Cafe,Adana,322-4561149,Cemal Paşa Mah. 63006. Sok. No:36/B
Adana İli,Şırdancı Bekir Paça ve Döner Salonu,Adana,2391984,"Kurttepe Mah. Kurttepe Cad. No:41/G Mahfesığmaz, Çukurova"
Adana İli,Piramit Kafe,Adana,2273738,"Baraj Yolu No:5 D:5 Seyhan Merkez, Seyhan"
Adana İli,Yeşil Ocakbaşı ,Adana,+90 322 361 66 41,Akkapı Mh. Şıh Cemil Cd. No:103/A
Adana İli,Mahmut Usta Kebap Salonu,Adana,5159122,Saimbeyli Cad. No:131/A
Adana İli,Majeste,Adana,0322 363 00 99,Tepebağ Mah. Çakmak Cad. No:58/A
Adana İli,Oz Arzum 2 Adana Kebap Salonu,Adana,0322 457 9771 ,"Sefer İş Hanı, Çınarlı Mah., 15 Sok. 11"
Adana İli,Papağan Pizza,Adana,4584841,"Gazi Paşa Bulv. No:21/C Seyhan Merkez, Seyhan"
Adana İli,Papağan Pizza,Adana,2337744,"Mahvesığmaz Mah. Turgut Özal Bulv. 79083. Sok. Vurankaya Apt. Mahfesığmaz, Çukurova"
Adana İli,Tike Kebap,Adana,2566628,"Yüzüncü Yıl Mah. Dr. Sadık Ahmet Bulv. Huzurevleri, Çukurova"
Adana İli,Tatlıses Kebap,Adana,322-231 2452,Adnan Kahveci Cad. Hasan Kılıç Apt. No:38/C
Adana İli,Papino Cafe,Adana,4585248,Kurtuluş Mah. 19 Sok. Ferihan Tekeli Apt.
Adana İli,Premier Restaurant,Adana,322-2399425,Turgut Özal Bulv. No:249
Adana İli,Ümit Ocakbaşı,Adana,+90 322 351 47 64,Sucuzade Mah. 5 Sok. No:8/A
Adana İli,Alpedo Dondurma,Adana,(0322) 346 7033,Toptancılar Sitesi Ceyhan Yolu Üzeri 5. Blok No: 62
Adana İli,TLG Chicken,Adana,0 (322) 444 45 01,Cemalpaşa Mah. Gazi Paşa Bulv. No:27/A
Adana İli,İbonun Yeri Döner Salonu,Adana,4318525,Bakım Yurdu Cad. No:267
Adana İli,Cavuş Bufe,Adana,(0322) 436 1055,Hurmali Mah. İstiklal Cad. No:25
Adana İli,Kocavezir Et Lokantası,Adana,322-3522753,Kocavezir Mah. Karacaoğlan Cad. No:30/A
Adana İli,Zümrüt Döner,Adana,3241305,"Cumhuriyet Mah. Süleyman Vahit Cad. 1000 Sok. No:174 Karşıyaka, Yüreğir"
Adana İli,Sultan Bacı Ev Yemekleri,Adana, +90 (322) 3631931,Fenerli Sok. Mahmut Paşa İş Merkezi D:41
Adana İli,Pizza Han,Adana,4599060,Cemal Paşa Mah. 6. Sok. No:25
Adana İli,Pizza Han,Adana,4560101,Yener Ulusoy Bulv. Bilgiç Apt. No:44/F
Adana İli,Nar Büfe,Adana,322-612 6422,Atatürk Cad. No:205
Adana İli,Güler Talat Kebap ve Lahmacun Salonu,Adana,0 (322) 232 26 36,Mahfesığmaz Mah. 32. Sok. No:75
Adana İli,İzol Baklava Salonu,Adana,322-3523077,Ali Dede Mah. 29007 Sok. No:1
Adana İli,Jimmy Joker,Adana,0(322) 459 58 85,Kurtuluş Mah. 64019 Sok. Koca Apt. No:19/A
Adana İli,Hanımın Çiftliği,Adana,6508278,Mustafalar Mevki Kozan Yolu
Adana İli,Nuhun Yeri Ocakbaşı,Adana, 0322 428 8811 ,"Yeşiloba Mah., Sanayi Sitesi Yolu No:2"
Adana İli,Güzelyalı Dürüm ,Adana,322-231 1178,Güzelyalı Mah. 40. Sok. No:1
Adana İli,Mersin Et Tantuni,Adana,2311196,Toros Mah. Kenan Evren Bulv. Tunç Apt.
Adana İli,Reşit Usta Light Kebap,Adana,0322 226 9255 ,Baraj Yolu Hastaneler Kavşağı
Adana İli,Beylerbeyi Restaurant,Adana,4535723,Cemal Paşa Mah. 63010 Sok. Cevdet Arkun Apt. D:4
Adana İli,Siteler Lokanta & Büfe,Adana,4290695,Atikop Toptancılar Sitesi 17. Blok No:1
Adana İli,CITIRCITIRBistro,Adana,903226113838,Ataturk Caddesi NO:170
Adana İli,Çiğ Köfte Dünyası,Adana,2310293,Turgut Özal Bulv. Yakamoz Apt. No:96/B
Adana İli,Çiğ Köfte Dünyası,Adana,2241818,Yeni Baraj Mah. Bülent Angın Bulv. Hatıra Apt. No:80/A
Adana İli,Kokorecci Tosi,Adana,05445417704,"Baraj Yolu, Seyhan"
Adana İli,Tatlıcı Adanalılar,Adana,6132767,"Kaltakiye Mah. Atatürk Cad. No:126/B Türlübaş, Ceyhan"
Adana İli,Tadım Paça,Adana,322-515 3222,Tufanpaşa Mah. Üstün Sok. No:99/A
Adana İli,Seyhan Tantuni,Adana,3519289,Karasoku Mah. Saydam Cad. No:22
Adana İli,Tahta Kaşık Şadiye Sultan,Adana,+90 (322) 458 88 68 ,"Reşat Bey Mah. Vali Yolu 23 Sok. İsmet Uslu Apt. Gazipaşa, Seyhan"
Adana İli,Yusuf Usta,Adana,3297878,"Mustafa Kemal Paşa Bulv. Pttevleri, Yüreğir"
Adana İli,Pizza House,Adana,3333400,"Sinan Paşa Mah. Hacı Sabancı Bulv. Optimum Outlet ve Eğlence Merkezi No:28 K:2 Yüreğir Merkez, Yüreğir"
Adana İli,Kardeşler Kebap,Adana,322-3285727,S. Eyyübi Mah. Kozan Cad. No: 675
Adana İli,Lokanta Mudavim,Adana,+90 322 351 51 82,Tepebağ Mah. 27047. Sok. No:8/A
Adana İli,Penguen Cafe Iskender Kebap,Adana,(0322) 454 1717,Arzu Apt. Gazi Paşa Bulv. No: 21
Adana İli,Terrace Restaurant,Adana,0322 226 03 43,Yeni Baraj Mah. 6812. Sok. Damla Sitesi A Blok D:1
Adana İli,Ekspres Dürüm,Adana,(0322) 458 8720,Ziya Paşa Blv. Yüzme Havuzu Kavşağı No: 54
Adana İli,Tombul Ocakbaşı,Adana,3280038,"Şehit Jandama Er Mustafa Göksal Cad. No:205 Abdioğlu, Yüreğir"
Adana İli,Şen Lokantası,Adana,4538291,Reşatbey Mah. 4. Sok. Dostlar Apt. No:18/A
Adana İli,Waffle Time Cafe,Adana,4563037,"Kurtuluş Mah. 64019 Sok. Gülbahçesi Sitesi C Blok No:27/F Gazipaşa, Seyhan"
Adana İli,Makara,Adana,+(90)5300391920,Turgut Ozal Blv. İller Bankası Girişi Turşuoluk Apt.Altı (Burger King Karşısı)
Adana İli,Aknur Pide,Adana,3224285568,Ova Mah. 17 Sok. No:4
Adana İli,Kumru Cafe,Adana,322-458 9000,Cemal Paşa Mah. Atatürk Cad. 63001 Sok. Öğretmenler Sitesi B Blok No:6/A
Adana İli,Tost Evi,Adana,3250522,"Cumhuriyet Mah. 770. Sok. No:26/D Karşıyaka, Yüreğir"
Adana İli,Özen Ocakbaşı,Adana,0322 613 4133 ,Büyükkırım Mah. Sait Akman Cad. No:24
Adana İli,Özgür Çerçi İnş.Tur. ve Restoran Tic. Ltd. Şti,Adana,+(90)3224583555,Kurtulus Mah. Sinasi Efendi Cad
Adana İli,Bolulu Hasan Usta Süt Tatlıları,Adana,3224444248,Turgut Özal Bulv. Osman Alpargün Apt. No:96/C Floor:Zemin
Adana İli,Susurluk Tost ve Ayran Evi,Adana,0 (322) 205 55 55,Turgut Özal Bul. İbrahim Keskin Sit. No:64
Adana İli,İskenderun Döner,Adana,2274200,Bülent Angun Bulv. No:56 Meydan
Adana İli,Selman Büfe,Adana,2569349,100. Yıl Mah. 3 Nolu Çarşı Kadirbeyoğlu Sitesi Çukurova
Adana İli,Dallas Döner Piliçleri,Adana,3517384,Karasoku Mah. Ptt Cad. No:29/A Seyhan Merkez
Adana İli,Ehli Keyif Ocakbaşı,Adana,4595045,Kurtuluş Mah. 3 Sok. No:23
Adana İli,Sbarro,Adana,0322 310 66 00,Yenı Mah. Öğretmenler Bulv. Tepe M1 Merkez AVM No:15
Adana İli,Popeyes Louisiana Kitchen,Adana,444 77 67,Yeni Mah. Öğretmenler Bulv. M1 Merkez Alışveriş Merkezi No:15
Adana İli,El Mexico,Adana,2710404,Yeni Mah. Öğretmenler Bulv. Real D:671/B
Adana İli,Bizim Mutfak,Adana,2265678,Sümer Baraj Yolu Durak Muhtarlar Sitesi C Blok D:1 No:27
Adana İli,Nazar Büfe,Adana,322-4596443,Mücahitler Cad. No:106/D
Adana İli,Tahta Kaşık,Adana,2279234,"Sümer Mah. Baraj Yolu 69077 Sok. Gökhan Apt. D:3/C Ziyapaşa, Seyhan"
Adana İli,Sarper Lahmacun,Adana,322 3333040,"Sinan Paşa Mah. Hacı Sabancı Bulv. Optimum Outlet ve Eğlence Merkezi No:28 K:2 Yüreğir Merkez, Yüreğir"
Adana İli,Sera,Adana,4572179,"Kurtuluş Mah. Ziya Paşa Bulv. Birlik Apt. D:17/B Seyhan Merkez, Seyhan"
Adana İli,Mevlevi Sofrası,Adana,322-231 0100,Güzelyalı Mah. Uğur Mumcu Bulv. Onur Sitesi A Blok No:2/A
Adana İli,Baget,Adana,03223000050,Tahsilli Mah. Kozan Yolu Cad. No:303
Adana İli,Hamburgerci Mükerrem,Adana,+90 322 459 80 08,Kurtuluş Mah. 19 Sok. Kurtuluş Apt. No:25
Adana İli,Şadırvan Döner,Adana,(0322) 453 6538,Kurtuluş Mah. Sular Mevki No:90
Adana İli,Rengin Pasta,Adana,+90 322 235 35 00,Güzelyalı Mah. Uğur Mumcu Bulv. Özbay Sitesi No:12
Adana İli,Kırmızı Pizza,Adana,+90 322 234 3451,T.özal bul.güzelyalı mah.81174 sok.burçin apt.altı 19/A
Adana İli,My Pizza,Adana,0 (322) 454 02 20,Cemalpaşa Mah. 1 Sok. Ekrem Beyazıt Apt. No:14
Adana İli,Bahar Ev Yemekleri,Adana,(0322) 454 7339,Cemal Paşa Mah. Bahar Cad. Köşem Apt. No: 1/A
Adana İli,Food Station,Adana,322-228 1173,Yeni Baraj Mah. Bülent Angın Bulv. Baraj Yolu No:60
Adana İli,Gökçeli,Adana,+90 322 394 4741,Kalaoğlu İş Hanı Reşatbey Mah.K:Zemin D:20
Adana İli,Fidan'ın Yeri Melekler,Adana,4561143,Cemal Paşa Mah. 5. Sok. Lütfibey Apt. No:26 K:Zemin D:1
